price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;sqft_living15;sqft_lot15
275000.0;3;2.5;1600;7000;2.0;0;0;4;8;1600;0;1993;0;98038;1700;7000
665000.0;3;2.5;2630;10047;2.0;0;0;3;9;2630;0;1996;0;98027;2640;10620
670000.0;4;2.75;3020;13530;1.0;0;0;4;8;1540;1480;1977;0;98052;2230;11896
465000.0;3;1.75;1490;10757;1.0;0;0;3;7;1060;430;1966;0;98034;1490;10609
210000.0;3;1.5;1160;5200;1.0;0;0;5;7;1160;0;1970;0;98042;1170;5200
265000.0;4;2.5;2040;4443;2.0;0;0;3;8;2040;0;2001;0;98092;2040;4637
426000.0;2;2.5;1550;2657;2.0;0;0;4;8;1550;0;1987;0;98033;1570;2442
529219.0;4;2.25;1990;7610;1.0;0;0;4;8;1290;700;1966;0;98008;1820;8198
600000.0;3;2.25;1900;46609;1.5;0;0;4;7;1440;460;1969;0;98072;2460;43560
875000.0;5;3.5;3840;8279;2.0;0;0;3;9;3840;0;2001;0;98074;3570;8279
608000.0;4;3.0;2400;7680;1.0;0;0;3;7;1200;1200;1956;0;98199;2670;6342
220000.0;3;1.0;1660;21514;1.0;0;0;4;7;1660;0;1973;0;98022;1660;21600
1760000.0;4;5.0;6055;21630;1.0;0;3;4;12;3555;2500;1996;0;98006;4890;19223
295450.0;3;2.0;2030;17120;1.0;0;2;4;8;1890;140;1966;0;98092;1870;13662
315000.0;2;1.0;840;5087;1.0;0;0;3;7;840;0;1925;0;98118;1590;5087
205000.0;4;2.0;1450;8175;1.0;0;0;4;7;1450;0;1967;0;98031;1570;9024
310000.0;3;1.5;1460;9908;1.0;0;0;3;7;1460;0;1952;0;98148;1420;9582
1000000.0;5;1.0;2010;5210;1.5;0;0;3;9;1890;120;1927;0;98119;2330;5000
525000.0;4;2.5;2910;7631;2.0;0;2;3;9;2910;0;2006;0;98038;3190;5552
284000.0;4;1.75;1880;8800;1.0;0;0;3;7;1130;750;1960;0;98168;1340;8733
510000.0;3;1.75;2170;26460;1.0;0;0;3;8;1450;720;1986;0;98074;2090;29075
405000.0;2;1.0;1260;4377;1.0;0;0;4;7;1260;0;1947;0;98103;1420;6376
509950.0;3;2.5;1970;9153;2.0;0;0;3;8;1970;0;2007;0;98028;1800;9800
600000.0;4;2.25;2090;45738;2.0;0;0;3;8;2090;0;1987;0;98053;3420;45738
990000.0;4;3.75;3450;4940;2.0;0;0;3;10;2570;880;2006;0;98103;1880;5387
280005.0;3;1.5;1130;7200;1.0;0;0;3;7;1130;0;1954;0;98178;1130;7200
700000.0;3;1.75;2600;7668;1.0;0;0;4;8;1300;1300;1968;0;98010;1980;13664
330000.0;3;1.0;1030;7620;1.0;0;0;3;7;1030;0;1953;0;98126;1030;7560
340000.0;2;1.0;1700;6718;1.0;0;2;3;7;1230;470;1956;0;98198;2040;7500
468000.0;2;2.5;1480;2167;2.0;0;0;3;8;1390;90;2007;0;98052;2130;2556
1339000.0;4;2.5;4250;19387;2.0;0;2;4;9;3260;990;1972;0;98040;3690;17024
515000.0;3;1.75;1600;20873;1.0;0;0;3;8;1600;0;1955;0;98006;2640;18364
245000.0;4;2.0;1870;8750;1.0;0;2;3;7;1870;0;1977;0;98022;1770;8207
265000.0;3;2.5;1440;7741;1.0;0;0;4;7;1000;440;1983;0;98031;1680;7316
372400.0;3;2.5;2720;11937;2.0;0;0;3;9;2720;0;1990;0;98031;2590;9683
390000.0;3;1.5;1240;8410;1.0;0;0;5;6;1240;0;1948;0;98155;1630;8410
208000.0;3;1.0;1020;6120;1.0;0;0;4;7;1020;0;1967;0;98002;1370;8000
273000.0;2;0.5;1180;7750;1.0;0;0;4;6;590;590;1945;0;98155;1380;8976
455000.0;5;3.5;3080;7759;2.0;0;0;3;8;2310;770;2003;0;98019;2980;8223
270000.0;4;2.5;1750;6397;2.0;0;0;3;7;1750;0;1988;0;98023;1940;6502
618000.0;4;2.25;2530;8736;1.0;0;0;4;7;1210;1320;1958;0;98008;1720;8500
213550.0;3;2.5;1580;8541;2.0;0;0;3;7;1580;0;1990;0;98001;1640;7542
210000.0;5;1.75;2340;9148;2.0;0;0;3;7;2340;0;1957;0;98198;1390;10019
2750000.0;5;4.0;6300;16065;2.0;0;1;3;12;4360;1940;2004;0;98004;3260;17287
403500.0;4;2.75;2400;3844;1.0;0;0;5;7;1200;1200;1974;0;98133;1100;3844
235000.0;3;1.5;1300;7600;1.0;0;0;4;7;1300;0;1963;0;98022;1570;7600
287500.0;3;2.0;1760;7147;1.0;0;0;4;6;880;880;1936;0;98055;1720;7147
546800.0;4;1.5;1520;5910;1.0;0;0;3;7;1020;500;1946;0;98115;1710;5910
183000.0;3;1.75;1070;8100;1.0;0;0;4;6;1070;0;1957;0;98002;1260;8100
560000.0;3;2.0;2560;216777;1.0;0;0;3;8;2560;0;1986;0;98092;2360;108463
299500.0;3;1.0;1280;6726;1.0;0;0;3;6;1280;0;1958;0;98144;1630;5000
610000.0;4;2.25;1660;7350;1.0;0;0;3;8;1660;0;1965;2014;98008;1790;7455
288350.0;3;1.5;1860;7963;1.0;0;0;3;7;1200;660;1963;0;98188;1800;10400
500000.0;2;1.0;950;4500;1.0;0;2;3;7;850;100;1926;0;98103;1670;4000
625000.0;4;2.75;2140;4000;1.0;0;0;3;7;1190;950;1951;0;98115;2140;4770
418000.0;2;1.5;1480;1349;2.0;0;0;3;7;1240;240;2007;0;98136;1550;1349
660000.0;3;3.0;2260;1825;2.0;0;0;3;8;1660;600;2002;0;98122;2260;1834
775000.0;4;2.5;2300;6158;2.0;0;0;3;9;2300;0;1999;0;98115;2170;6434
429500.0;3;2.75;1650;7272;1.0;0;0;4;7;1230;420;1972;0;98034;1770;7272
569000.0;3;2.0;1990;3000;1.5;0;0;3;7;1230;760;1908;1970;98112;1600;4080
250000.0;4;2.0;1960;7560;1.0;0;0;5;7;1160;800;1978;0;98031;1950;7560
225000.0;3;1.5;1310;10491;1.0;0;0;4;7;1310;0;1969;0;98042;1430;9664
530000.0;4;2.75;2450;15002;1.0;0;0;5;9;2450;0;1974;0;98166;2650;15055
306000.0;3;1.0;910;8658;1.0;0;0;3;7;910;0;1955;0;98155;1170;10200
517100.0;3;1.75;1580;9719;1.0;0;0;5;7;1580;0;1962;0;98056;1760;8539
354950.0;3;1.75;1780;9689;1.0;0;0;3;7;1130;650;1976;0;98072;1660;9786
348000.0;3;1.5;1040;1824;1.0;0;0;3;6;1040;0;1925;0;98115;1010;5100
522250.0;4;2.5;2340;41600;1.0;0;0;3;8;1640;700;1977;0;98077;2340;34960
275000.0;3;2.5;1720;8755;1.0;0;0;3;8;1000;720;1983;0;98023;1720;8690
390000.0;3;1.5;1600;10440;1.0;0;0;3;7;1600;0;1954;0;98125;1600;8816
260000.0;3;1.5;1320;9750;1.0;0;0;3;7;1320;0;1954;0;98148;1530;9750
585000.0;5;2.75;2350;4178;1.5;0;0;3;8;1520;830;1922;2015;98112;1920;4178
605000.0;5;2.75;2740;5616;1.5;0;0;5;7;1670;1070;1925;0;98115;1600;4592
342000.0;4;2.5;2300;6448;2.0;0;0;3;8;2300;0;2001;0;98030;1860;5872
900000.0;5;3.0;4350;37169;2.0;0;0;3;10;2950;1400;1972;0;98005;3280;41631
252000.0;3;1.75;1430;7700;1.0;0;0;4;7;980;450;1981;0;98031;1430;8625
357000.0;3;1.75;2400;14012;1.0;0;0;3;9;2400;0;1971;0;98003;2800;13988
370000.0;3;1.0;940;7910;1.0;0;0;4;6;940;0;1959;0;98008;1000;7700
322500.0;3;1.0;1020;13504;1.0;0;0;5;7;1020;0;1959;0;98056;1110;11158
210000.0;2;2.0;1680;5756;2.0;0;0;4;7;1680;0;1910;0;98002;1340;5447
290000.0;2;1.0;1340;9840;1.0;0;0;3;7;1340;0;1949;0;98133;1610;8949
860000.0;4;3.25;3960;7012;2.0;0;0;3;10;3960;0;2005;0;98075;3680;8522
302000.0;6;2.0;2650;4621;1.5;0;0;3;8;2650;0;1911;0;98118;1640;4879
369160.0;4;2.25;2120;9680;2.0;0;2;4;8;2120;0;1965;0;98003;2360;9647
1185000.0;4;2.75;2850;3000;2.5;0;0;3;9;2530;320;2003;0;98112;2083;4500
993000.0;4;2.0;2850;14810;2.0;0;0;5;8;2490;360;1954;0;98004;2430;10454
380000.0;6;2.0;1870;6969;1.0;0;0;4;7;1870;0;1968;0;98027;1500;6969
635000.0;4;2.0;2660;8160;1.0;0;0;4;7;1380;1280;1949;0;98177;1660;8160
260000.0;3;1.0;1190;11120;1.0;0;0;3;6;1190;0;1947;0;98024;1230;12720
243000.0;2;1.0;1770;5522;1.5;0;0;4;7;960;810;1943;0;98178;1830;7378
1400000.0;4;2.5;2770;8879;2.0;0;0;3;9;2770;0;2001;0;98004;2770;8882
665000.0;4;2.5;2080;8100;1.0;0;2;5;8;1220;860;1952;0;98177;2090;8100
898000.0;5;2.25;2700;9000;2.0;0;0;5;9;2700;0;1987;0;98007;2630;9000
583000.0;4;2.75;2200;9453;1.0;0;0;5;8;1100;1100;1955;0;98144;1390;5355
429000.0;4;1.75;2160;7700;2.0;0;0;2;8;2160;0;1977;0;98033;2080;7700
471000.0;3;2.5;2010;4059;2.0;0;0;3;8;2010;0;1998;0;98034;2010;5779
1810000.0;3;3.5;3780;8295;2.0;0;0;3;9;2430;1350;1951;0;98112;3780;9127
739500.0;3;3.25;4460;51177;2.0;0;0;3;9;4460;0;2005;0;98042;2670;38925
450000.0;3;1.5;1770;17208;1.0;0;0;3;8;1160;610;1959;0;98006;2450;17118
552500.0;3;1.0;1430;5000;1.0;0;0;3;7;1430;0;1949;0;98117;1210;5000
437000.0;4;1.75;1700;10642;1.0;0;0;4;7;850;850;1954;0;98006;1610;11200
270000.0;4;2.0;1830;5220;1.5;0;0;3;7;1830;0;1951;0;98118;1760;5757
226740.0;3;1.5;1410;8800;1.0;0;0;4;7;1410;0;1965;0;98092;2180;10108
446500.0;4;2.5;3060;7920;1.0;0;0;3;8;1810;1250;1974;0;98028;2690;7767
283000.0;3;2.0;1820;15068;2.0;0;2;3;7;1520;300;1920;2014;98022;1490;9589
445000.0;4;1.75;2430;13211;1.5;0;0;4;7;2430;0;1909;1978;98024;1330;10500
250000.0;2;1.0;740;6840;1.0;0;0;5;6;740;0;1942;0;98126;740;6840
307000.0;3;1.0;770;6552;1.0;0;0;3;6;670;100;1942;0;98146;920;7200
315000.0;4;2.75;2200;8580;1.0;0;0;3;8;1860;340;1991;0;98023;2290;7816
555000.0;3;3.0;2920;23085;1.5;0;2;3;7;1540;1380;1908;0;98136;2270;18180
264900.0;4;2.5;2040;7000;1.0;0;0;3;7;1250;790;1979;0;98031;1900;7378
510000.0;3;2.0;1600;4510;1.0;0;0;3;7;990;610;1978;0;98103;1580;4561
328000.0;4;2.5;1990;3980;2.0;0;0;3;7;1990;0;2002;0;98058;1990;4373
358000.0;4;2.5;1830;7308;2.0;0;0;3;7;1830;0;2002;0;98038;1830;5692
325000.0;3;2.5;2540;4260;2.0;0;0;3;7;2540;0;2005;0;98042;2190;4260
1365000.0;2;3.25;2700;3444;3.0;1;3;3;9;2700;0;1990;0;98075;2710;3444
230000.0;4;2.0;1440;10800;1.0;0;0;4;7;1440;0;1967;0;98001;1190;7380
545000.0;3;2.0;1550;4000;1.0;0;0;3;7;940;610;1955;0;98199;1880;4000
705380.0;3;2.5;2490;4343;2.0;0;0;3;9;2490;0;2003;0;98029;2130;4106
459000.0;5;2.5;2650;12987;1.0;0;0;4;7;1350;1300;1979;0;98028;2160;12726
815000.0;4;2.25;2000;3800;2.0;0;0;3;8;2000;0;2001;0;98115;1610;3800
495000.0;6;5.0;3440;4500;2.0;0;0;3;8;3280;160;2007;0;98055;1400;5500
520000.0;3;2.5;2280;58712;2.5;0;3;3;9;2280;0;1987;0;98010;2240;24332
430000.0;2;1.5;1320;1194;3.0;0;0;3;7;1320;0;2001;0;98107;1320;1250
255000.0;4;2.5;2070;7800;2.0;0;0;3;8;2070;0;1989;0;98003;1950;7815
588000.0;3;2.0;1860;4777;2.0;0;0;5;7;1860;0;1908;0;98115;1580;3822
350000.0;3;1.0;940;7811;1.0;0;0;3;6;940;0;1959;0;98008;1180;7490
625000.0;4;2.75;2290;21486;1.0;0;2;5;7;2290;0;1963;0;98006;2540;15936
172500.0;2;2.0;1510;20685;1.0;0;0;2;6;1250;260;1958;0;98059;1490;29527
554000.0;3;2.0;1830;3500;1.5;0;0;5;7;1290;540;1909;0;98116;1530;4000
775000.0;4;2.5;3090;7112;2.0;0;0;3;9;3090;0;2001;0;98052;3050;6000
1187500.0;4;3.5;4340;217800;2.0;0;0;3;11;4340;0;2003;0;98053;3430;219106
618000.0;3;2.75;3200;12682;2.0;0;1;3;9;3200;0;1977;0;98028;2880;10432
305000.0;4;1.0;1560;8450;1.5;0;0;4;6;1560;0;1954;0;98166;1380;8100
232000.0;3;2.0;1280;13356;1.0;0;0;3;7;1280;0;1994;0;98042;1590;8071
262000.0;4;2.5;2020;6236;2.0;0;0;3;7;2020;0;2002;0;98001;1940;5076
234000.0;3;1.0;1040;8122;1.0;0;0;5;7;1040;0;1971;0;98198;1470;8676
500000.0;4;2.75;2260;7209;1.0;0;3;3;7;1330;930;2002;0;98125;1790;10860
278000.0;3;1.0;860;7632;1.0;0;0;3;6;860;0;1920;0;98166;890;7632
230000.0;5;1.0;1920;19040;1.0;0;0;3;7;1160;760;1961;0;98168;1920;11520
500000.0;4;1.75;2290;9215;1.0;0;0;5;8;1270;1020;1969;0;98027;2290;10200
366500.0;4;2.75;2070;9300;1.0;0;0;5;7;1120;950;1945;0;98155;1010;8308
665000.0;6;3.0;4250;4400;2.5;0;0;4;7;3020;1230;1902;0;98118;1520;4950
1101000.0;3;1.5;2220;4830;2.0;0;3;3;9;1790;430;1928;2010;98116;1670;4830
575000.0;2;1.75;1840;4076;1.0;0;0;3;8;1140;700;1957;0;98117;1540;4076
674750.0;4;2.5;2590;9753;2.0;0;0;3;10;2590;0;1993;0;98075;2800;9917
719000.0;5;2.0;3110;6131;1.0;0;0;5;7;1560;1550;1940;0;98118;1720;6600
482000.0;3;1.75;2600;105587;1.0;0;0;4;7;1300;1300;1980;0;98070;1941;208438
254000.0;2;1.0;1060;8187;1.0;0;0;4;6;1060;0;1952;0;98133;1260;8188
443725.0;3;1.75;1250;3880;1.0;0;0;4;7;750;500;1944;0;98117;1240;3880
575000.0;4;2.5;2520;35636;2.0;0;0;3;8;2520;0;1980;0;98053;2230;35673
469000.0;3;2.25;2070;9957;1.0;0;0;3;8;1440;630;1977;0;98155;2070;10158
175000.0;2;1.0;1300;44431;1.0;0;0;5;6;1300;0;1958;0;98001;1470;14850
437000.0;5;2.0;2190;8316;1.0;0;0;3;7;1390;800;1961;0;98108;2010;8316
550000.0;4;3.0;2760;13113;1.0;0;0;4;8;1760;1000;1974;0;98028;1900;13113
172040.0;3;2.25;1710;7134;1.0;0;0;4;7;1130;580;1979;0;98031;1790;7455
363000.0;3;2.0;1750;7000;1.0;0;0;3;8;1750;0;1993;0;98038;1840;6969
282000.0;3;2.25;1552;3600;2.0;0;0;3;7;1552;0;2012;0;98092;1677;3600
400000.0;6;2.0;2350;6554;2.0;0;1;3;8;2000;350;1905;0;98178;1560;6554
650000.0;5;3.5;5110;10018;2.0;0;0;3;10;3850;1260;2003;0;98034;1790;10018
365000.0;3;2.5;1720;99916;2.0;0;0;4;7;1720;0;1990;0;98042;1340;73180
269950.0;4;2.5;1960;7230;2.0;0;0;3;8;1960;0;2002;0;98023;1850;7208
260000.0;2;1.0;1270;19602;1.0;0;0;3;6;1270;0;1977;0;98010;1270;17699
193000.0;3;1.5;1180;7000;1.0;0;0;4;7;1180;0;1977;0;98023;1630;7500
340000.0;4;2.25;2230;6791;2.0;0;0;3;8;2230;0;2005;0;98038;2420;6297
900000.0;4;3.25;4700;38412;2.0;0;0;3;10;3420;1280;1978;0;98005;3640;35571
371000.0;3;2.5;2150;8361;2.0;0;0;3;8;2150;0;1991;0;98058;2150;9368
592000.0;3;2.5;2400;81892;2.0;0;0;3;8;2400;0;1985;0;98045;1370;37270
300000.0;3;2.5;1830;12750;2.0;0;0;3;7;1830;0;1991;0;98168;1610;10000
449950.0;4;3.0;2800;6977;2.0;0;0;3;8;2800;0;2003;0;98038;2800;6600
299500.0;3;2.5;2090;7163;2.0;0;0;3;8;2090;0;1989;0;98003;2320;8634
995000.0;4;2.25;2340;13406;1.0;0;0;4;9;2340;0;1963;0;98040;2340;10743
335000.0;4;1.75;1670;9472;1.0;0;0;3;7;1100;570;1960;0;98106;1080;5195
280000.0;4;2.25;1990;7350;1.0;0;0;4;8;1180;810;1978;0;98003;2030;7210
446000.0;4;2.25;2270;7800;1.0;0;0;3;7;1290;980;1977;0;98034;1480;7280
1544500.0;4;2.75;4910;15139;1.0;0;0;4;10;2560;2350;1964;0;98004;3980;15139
325000.0;3;1.0;950;4500;1.0;0;0;4;6;950;0;1943;0;98118;1140;4500
450000.0;3;1.75;1610;11200;1.0;0;0;3;7;1610;0;1955;0;98033;1610;11200
322500.0;4;2.5;1940;7107;2.0;0;0;3;7;1940;0;2000;0;98038;1850;5705
453000.0;3;1.0;1210;9473;1.0;0;0;5;7;1210;0;1955;0;98006;1700;11465
655000.0;4;2.5;2570;4412;2.0;0;0;3;9;2570;0;2001;0;98034;2460;5470
603000.0;3;2.25;1700;2800;2.0;0;0;5;7;1150;550;1926;0;98115;1500;3400
235000.0;4;1.0;1610;24000;1.5;0;0;3;6;1610;0;1947;0;98001;1270;9600
968933.0;4;3.5;4120;7304;2.0;0;0;3;11;3070;1050;2006;0;98033;2470;9600
1015000.0;3;3.5;2880;11340;1.0;0;0;3;8;1690;1190;1980;2013;98074;2530;11340
435000.0;4;2.25;1990;8548;2.0;0;0;3;8;1990;0;1973;0;98033;2320;8926
242000.0;3;2.0;1260;8092;1.0;0;0;3;7;1260;0;1986;0;98038;1950;8092
487000.0;6;3.25;4750;248600;2.0;0;0;4;8;4750;0;1947;0;98022;2230;311610
810000.0;4;2.75;3010;10450;2.0;0;0;3;9;3010;0;1996;0;98052;3010;10530
625000.0;3;2.5;2410;64073;1.0;0;0;4;8;1820;590;1976;0;98072;2980;48760
165000.0;3;1.5;1280;7742;1.0;0;0;3;7;1280;0;1973;0;98001;1566;7696
335000.0;3;1.0;2320;6750;1.0;0;0;3;7;1160;1160;1960;0;98118;1230;6075
286700.0;3;1.0;1220;6600;1.0;0;0;3;6;1220;0;1958;0;98065;1100;6600
699000.0;2;1.5;1400;4050;1.0;0;0;4;8;1400;0;1954;0;98115;1900;5940
280000.0;3;1.75;1590;7280;1.0;0;0;3;7;1140;450;1974;0;98058;1590;9634
580000.0;4;2.5;2220;7064;2.0;0;0;3;8;2220;0;1988;0;98029;2220;7451
754800.0;2;2.5;2770;7781;2.0;0;0;3;8;2770;0;2006;0;98053;1870;5984
525000.0;4;2.5;2303;16801;2.0;0;0;3;8;2303;0;1995;0;98019;2080;14013
562000.0;3;1.75;1600;10530;1.0;0;2;3;8;1600;0;1962;0;98155;2590;8274
575000.0;4;1.75;1280;6060;1.0;0;0;3;7;860;420;1926;0;98117;1490;4680
808900.0;5;2.5;2900;5901;2.0;0;0;3;9;2900;0;2006;0;98027;3200;5775
992000.0;3;2.25;2950;15207;1.0;0;0;4;10;2070;880;1966;0;98040;2950;22000
335000.0;3;2.5;1700;6698;2.0;0;0;3;7;1700;0;1997;0;98038;2190;7346
473000.0;3;2.75;1050;7200;1.0;0;0;3;7;1050;0;1985;0;98125;1860;9000
350000.0;4;2.75;2990;11210;1.0;0;1;4;8;1880;1110;1977;0;98023;2790;9858
1600000.0;5;2.5;3100;5374;2.5;0;0;4;9;3100;0;1906;0;98122;2180;5800
305500.0;3;1.0;1240;6090;1.0;0;0;4;7;1240;0;1950;0;98155;1550;9096
306000.0;2;1.0;780;13500;1.0;0;0;4;7;780;0;1946;1989;98077;2200;67518
233000.0;2;2.25;850;1656;2.0;0;0;3;8;850;0;2001;0;98133;850;1312
490000.0;3;1.75;1540;9000;1.0;0;0;3;8;1540;0;1971;0;98125;1710;7488
445000.0;4;2.5;2280;42077;2.0;0;0;3;8;2280;0;1994;0;98042;2280;36236
355000.0;3;2.25;2550;9674;1.0;0;0;3;7;1850;700;1959;0;98178;2240;9674
360000.0;2;2.0;1770;7607;1.0;0;0;4;8;1770;0;1987;0;98058;2090;7109
737500.0;3;1.75;2320;10900;2.0;0;0;3;7;2320;0;1935;1974;98115;1610;5800
985000.0;3;3.5;2600;11920;2.0;0;0;5;8;2600;0;1969;0;98004;2430;10050
349950.0;2;3.25;1570;2031;2.0;0;0;3;8;1310;260;2006;0;98126;1570;2039
520000.0;4;2.5;3060;7161;2.0;0;0;3;8;2860;200;2005;0;98065;2950;6822
355950.0;4;2.5;1960;8540;1.0;0;0;3;7;1220;740;1955;0;98177;1910;9120
485000.0;5;2.5;3270;6129;2.0;0;0;3;9;3270;0;2004;0;98055;2980;5928
143000.0;3;1.0;1090;3315;1.0;0;0;4;6;1090;0;1969;0;98092;960;3120
3278000.0;2;1.75;6840;10000;2.5;1;4;3;11;4350;2490;2001;0;98008;3120;12300
355000.0;3;1.0;940;8512;1.0;0;0;4;7;940;0;1967;0;98033;1060;8512
1126000.0;5;3.5;3880;13885;2.0;0;3;4;9;2540;1340;1979;0;98006;3690;13885
200000.0;5;1.75;1770;15525;1.0;0;0;4;7;1770;0;1959;0;98059;1370;10395
913000.0;4;2.5;3640;10576;2.0;0;0;3;11;3640;0;1999;0;98075;3370;10351
1600000.0;3;2.5;3160;12824;1.0;0;2;4;9;1820;1340;1966;0;98004;3390;11985
409900.0;2;2.5;1590;1845;2.0;0;0;3;9;1590;0;1997;0;98033;2320;3174
265000.0;4;1.0;1290;6034;1.0;0;0;3;6;1050;240;1950;0;98118;1060;6034
740000.0;5;3.0;3655;51836;1.0;0;0;5;8;2174;1481;1955;0;98008;2530;8606
306000.0;4;2.5;2490;8124;2.0;0;0;3;7;2490;0;2001;0;98092;2760;6300
381000.0;3;2.5;1470;3999;2.0;0;0;3;7;1470;0;2003;0;98065;1960;4444
1220000.0;3;3.25;3960;6132;2.0;0;3;3;10;2600;1360;1933;0;98199;2730;5221
1050000.0;3;3.5;3190;29982;1.0;0;3;4;8;2630;560;1941;0;98166;2600;19878
408000.0;2;1.0;810;7440;1.0;0;0;5;6;810;0;1948;0;98133;830;7500
739900.0;5;2.5;2980;5377;2.0;0;0;3;9;2980;0;2006;0;98052;3150;6593
674250.0;4;2.5;2780;35000;1.0;0;0;4;9;2780;0;1985;0;98072;2740;35072
438400.0;2;1.0;1340;8100;1.0;0;0;4;7;1340;0;1953;0;98177;1700;8100
1700000.0;5;5.0;4930;14649;2.0;0;3;3;11;4160;770;2000;0;98040;3030;8479
703000.0;3;2.0;1360;5980;1.5;0;0;3;8;1360;0;1945;2008;98116;1520;4440
262000.0;3;1.75;1320;6530;1.0;0;0;4;7;1320;0;1989;0;98023;1620;6817
353000.0;3;2.0;1210;14499;1.0;0;0;3;7;1210;0;1984;0;98045;1570;15360
500000.0;4;2.5;1940;7607;2.0;0;0;3;8;1940;0;1995;0;98052;2250;7600
1280000.0;4;2.5;3160;4620;1.5;0;4;3;9;2020;1140;1917;2005;98116;2790;5308
332000.0;4;2.5;1980;6566;2.0;0;0;3;8;1980;0;2004;0;98042;2590;6999
824000.0;4;2.5;2320;14240;1.0;0;0;4;9;1620;700;1974;0;98008;2810;13200
290000.0;4;2.0;1660;4788;1.0;0;0;3;7;1660;0;1968;0;98144;1150;5000
700000.0;3;2.5;1660;1545;2.0;0;2;3;9;1400;260;2002;0;98109;1820;2570
550000.0;2;1.0;1080;3420;1.0;0;0;4;7;780;300;1922;0;98107;1380;3656
549000.0;2;1.0;1510;11165;1.5;0;0;4;7;1510;0;1921;0;98133;2210;8851
1865000.0;4;2.5;2950;43560;1.0;0;2;4;9;2550;400;1951;0;98004;3260;41016
858000.0;4;2.25;3070;13720;2.0;0;0;3;9;3070;0;1978;0;98007;3010;9657
345000.0;2;1.0;970;10423;1.0;0;0;3;7;970;0;1947;0;98133;1200;7857
340000.0;4;1.75;2140;11651;2.5;0;0;3;8;2140;0;1930;2001;98022;2030;10978
1215000.0;4;2.25;2570;9600;2.5;0;0;4;9;2570;0;1962;0;98040;2570;13200
275000.0;3;2.25;1260;1488;3.0;0;0;3;7;1260;0;2009;0;98133;1190;1095
405000.0;3;1.0;1220;7771;1.0;0;0;3;7;1220;0;1963;0;98008;1420;7674
432500.0;3;2.0;1720;8145;2.0;0;0;5;7;1720;0;1949;0;98155;1400;8138
236500.0;4;1.0;2140;4217;1.5;0;0;3;6;1320;820;1925;0;98118;1720;5413
679000.0;4;1.5;1420;4923;1.5;0;0;4;8;1420;0;1928;0;98103;1470;4923
543000.0;4;2.5;2060;8451;2.0;0;0;3;8;2060;0;1995;0;98133;2060;9460
294000.0;3;1.0;1320;9520;1.0;0;0;3;7;990;330;1953;0;98178;1460;10610
340500.0;3;1.75;1810;10463;1.0;0;0;4;7;1810;0;1969;0;98058;1620;8551
1012000.0;4;2.5;2980;16263;2.0;0;0;3;9;2980;0;1989;0;98006;2730;10018
335000.0;2;2.0;1350;2560;1.0;0;0;3;8;1350;0;1976;0;98052;1790;2560
425000.0;3;2.0;1540;8011;1.0;0;0;3;7;1540;0;1988;0;98011;1630;7141
353000.0;3;2.5;2510;9240;2.0;0;0;4;8;2510;0;2001;0;98022;2690;9240
540000.0;3;2.5;1670;5146;2.0;0;0;3;8;1670;0;1991;0;98029;1940;5146
640000.0;5;3.5;3690;11928;2.0;0;0;3;9;2540;1150;2006;0;98074;2640;11928
339950.0;3;1.0;1320;11457;1.0;0;0;3;8;1320;0;1959;0;98028;1900;9800
195000.0;3;1.75;1510;8400;1.0;0;0;2;7;980;530;1979;0;98045;1500;10125
322000.0;3;1.75;1510;8400;1.0;0;0;2;7;980;530;1979;0;98045;1500;10125
660000.0;4;1.75;1870;10450;1.0;0;0;3;8;1620;250;1978;0;98005;2060;10450
280000.0;6;3.0;2400;9373;2.0;0;0;3;7;2400;0;1991;0;98002;2060;7316
300000.0;6;3.0;2400;9373;2.0;0;0;3;7;2400;0;1991;0;98002;2060;7316
207500.0;3;1.0;1170;8816;1.0;0;0;4;6;1170;0;1966;0;98023;1200;9108
195000.0;3;1.5;1190;8726;1.0;0;0;3;7;1190;0;1956;0;98146;1390;8741
700000.0;3;2.0;2080;3880;1.0;0;0;5;7;1160;920;1954;0;98117;1330;3880
560000.0;4;1.75;2150;8555;1.0;0;2;4;7;1460;690;1982;0;98106;1480;7405
260000.0;3;1.75;1580;7344;1.0;0;0;5;7;1580;0;1911;0;98126;1580;6207
575000.0;3;1.75;1580;7344;1.0;0;0;5;7;1580;0;1911;0;98126;1580;6207
475000.0;3;2.5;2370;3239;2.0;0;0;3;8;1950;420;2006;0;98072;2520;3431
285000.0;3;1.75;1840;8601;1.0;0;0;3;7;920;920;1905;2014;98118;1390;7452
753888.0;4;2.5;2660;5500;2.0;0;2;3;9;2660;0;2003;0;98029;3620;5500
650000.0;3;2.5;2190;3600;2.0;0;0;3;9;2190;0;2003;0;98029;2300;3600
620000.0;3;2.25;1660;3478;1.5;0;0;4;7;1100;560;1929;0;98117;1610;3478
526000.0;3;1.75;1780;37801;1.0;0;0;3;7;1300;480;1977;0;98075;2380;47480
155000.0;2;1.0;700;5200;1.0;0;0;5;6;700;0;1952;0;98056;1030;5200
342000.0;4;2.0;1570;11200;1.0;0;0;3;7;1120;450;1959;0;98011;1570;11200
390000.0;3;1.75;1220;216332;1.0;0;0;3;7;1220;0;1981;0;98019;1540;61419
